"Kod";"Nazwa";"Miesiące";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"ogółem";"2021";42426;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"mężczyźni";"2017";25247;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"mężczyźni";"2018";20705;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"mężczyźni";"2019";17576;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"mężczyźni";"2020";22025;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"mężczyźni";"2021";18245;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"kobiety";"2017";33728;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"kobiety";"2018";29946;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"kobiety";"2019";25867;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"kobiety";"2020";27723;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"kobiety";"2021";24181;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"ogółem";"2017";58920;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"ogółem";"2018";51668;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"ogółem";"2019";44245;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"ogółem";"2020";50047;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"ogółem";"2021";42082;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"mężczyźni";"2017";25444;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"mężczyźni";"2018";21448;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"mężczyźni";"2019";18155;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"mężczyźni";"2020";22207;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"mężczyźni";"2021";18094;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"kobiety";"2017";33476;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"kobiety";"2018";30220;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"kobiety";"2019";26090;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"kobiety";"2020";27840;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"kobiety";"2021";23988;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"ogółem";"2017";60003;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"ogółem";"2018";53141;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"ogółem";"2019";45731;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"ogółem";"2020";51475;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"ogółem";"2021";42567;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"mężczyźni";"2017";26186;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"mężczyźni";"2018";22447;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"mężczyźni";"2019";19222;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"mężczyźni";"2020";23040;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"mężczyźni";"2021";18548;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"kobiety";"2017";33817;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"kobiety";"2018";30694;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"kobiety";"2019";26509;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"kobiety";"2020";28435;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"kobiety";"2021";24019;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"ogółem";"2017";81710;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"ogółem";"2018";62080;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"ogółem";"2019";54069;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"ogółem";"2020";50310;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"ogółem";"2021";63839;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"mężczyźni";"2017";34482;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"mężczyźni";"2018";24988;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"mężczyźni";"2019";21121;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"mężczyźni";"2020";20313;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"mężczyźni";"2021";26727;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"kobiety";"2017";47228;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"kobiety";"2018";37092;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"kobiety";"2019";32948;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"kobiety";"2020";29997;"osoba";"";
3000000;"WIELKOPOLSKIE";"styczeń";"kobiety";"2021";37112;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"ogółem";"2017";81547;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"ogółem";"2018";62422;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"ogółem";"2019";54016;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"ogółem";"2020";50970;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"ogółem";"2021";64959;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"mężczyźni";"2017";34516;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"mężczyźni";"2018";25273;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"mężczyźni";"2019";21395;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"mężczyźni";"2020";20861;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"mężczyźni";"2021";27548;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"kobiety";"2017";47031;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"kobiety";"2018";37149;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"kobiety";"2019";32621;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"kobiety";"2020";30109;"osoba";"";
3000000;"WIELKOPOLSKIE";"luty";"kobiety";"2021";37411;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"ogółem";"2017";77562;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"ogółem";"2018";60530;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"ogółem";"2019";52506;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"ogółem";"2020";50594;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"ogółem";"2021";63468;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"mężczyźni";"2017";32442;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"mężczyźni";"2018";24443;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"mężczyźni";"2019";20739;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"mężczyźni";"2020";20901;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"mężczyźni";"2021";26927;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"kobiety";"2017";45120;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"kobiety";"2018";36087;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"kobiety";"2019";31767;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"kobiety";"2020";29693;"osoba";"";
3000000;"WIELKOPOLSKIE";"marzec";"kobiety";"2021";36541;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"ogółem";"2017";72294;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"ogółem";"2018";57401;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"ogółem";"2019";49776;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"ogółem";"2020";54916;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"ogółem";"2021";61748;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"mężczyźni";"2017";29730;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"mężczyźni";"2018";22864;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"mężczyźni";"2019";19396;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"mężczyźni";"2020";22987;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"mężczyźni";"2021";26010;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"kobiety";"2017";42564;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"kobiety";"2018";34537;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"kobiety";"2019";30380;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"kobiety";"2020";31929;"osoba";"";
3000000;"WIELKOPOLSKIE";"kwiecień";"kobiety";"2021";35738;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"ogółem";"2017";69010;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"ogółem";"2018";54671;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"ogółem";"2019";48081;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"ogółem";"2020";58844;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"ogółem";"2021";60292;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"mężczyźni";"2017";27856;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"mężczyźni";"2018";21360;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"mężczyźni";"2019";18598;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"mężczyźni";"2020";24978;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"mężczyźni";"2021";25208;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"kobiety";"2017";41154;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"kobiety";"2018";33311;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"kobiety";"2019";29483;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"kobiety";"2020";33866;"osoba";"";
3000000;"WIELKOPOLSKIE";"maj";"kobiety";"2021";35084;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"ogółem";"2017";65767;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"ogółem";"2018";52388;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"ogółem";"2019";46220;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"ogółem";"2020";59978;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"ogółem";"2021";57736;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"mężczyźni";"2017";26186;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"mężczyźni";"2018";19923;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"mężczyźni";"2019";17696;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"mężczyźni";"2020";25550;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"mężczyźni";"2021";23959;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"kobiety";"2017";39581;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"kobiety";"2018";32465;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"kobiety";"2019";28524;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"kobiety";"2020";34428;"osoba";"";
3000000;"WIELKOPOLSKIE";"czerwiec";"kobiety";"2021";33777;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"ogółem";"2017";65253;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"ogółem";"2018";52293;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"ogółem";"2019";46118;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"ogółem";"2020";60280;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"ogółem";"2021";56646;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"mężczyźni";"2017";25402;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"mężczyźni";"2018";19557;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"mężczyźni";"2019";17374;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"mężczyźni";"2020";25483;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"mężczyźni";"2021";23204;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"kobiety";"2017";39851;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"kobiety";"2018";32736;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"kobiety";"2019";28744;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"kobiety";"2020";34797;"osoba";"";
3000000;"WIELKOPOLSKIE";"lipiec";"kobiety";"2021";33442;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"ogółem";"2017";64645;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"ogółem";"2018";52303;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"ogółem";"2019";46192;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"ogółem";"2020";60302;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"ogółem";"2021";55398;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"mężczyźni";"2017";24610;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"mężczyźni";"2018";19362;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"mężczyźni";"2019";17145;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"mężczyźni";"2020";25104;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"mężczyźni";"2021";22487;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"kobiety";"2017";40035;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"kobiety";"2018";32941;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"kobiety";"2019";29047;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"kobiety";"2020";35198;"osoba";"";
3000000;"WIELKOPOLSKIE";"sierpień";"kobiety";"2021";32911;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"ogółem";"2017";63222;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"ogółem";"2018";51248;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"ogółem";"2019";45114;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"ogółem";"2020";60670;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"ogółem";"2021";54032;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"mężczyźni";"2017";24326;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"mężczyźni";"2018";19183;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"mężczyźni";"2019";16965;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"mężczyźni";"2020";25340;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"mężczyźni";"2021";22113;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"kobiety";"2017";38896;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"kobiety";"2018";32065;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"kobiety";"2019";28149;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"kobiety";"2020";35330;"osoba";"";
3000000;"WIELKOPOLSKIE";"wrzesień";"kobiety";"2021";31919;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"ogółem";"2017";59603;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"ogółem";"2018";50053;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"ogółem";"2019";44850;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"ogółem";"2020";60253;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"ogółem";"2021";52231;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"mężczyźni";"2017";22847;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"mężczyźni";"2018";18705;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"mężczyźni";"2019";17005;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"mężczyźni";"2020";25212;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"mężczyźni";"2021";21327;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"kobiety";"2017";36756;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"kobiety";"2018";31348;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"kobiety";"2019";27845;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"kobiety";"2020";35041;"osoba";"";
3000000;"WIELKOPOLSKIE";"październik";"kobiety";"2021";30904;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"ogółem";"2017";58854;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"ogółem";"2018";50293;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"ogółem";"2019";45368;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"ogółem";"2020";60004;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"ogółem";"2021";50857;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"mężczyźni";"2017";22759;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"mężczyźni";"2018";18972;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"mężczyźni";"2019";17524;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"mężczyźni";"2020";25012;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"mężczyźni";"2021";20729;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"kobiety";"2017";36095;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"kobiety";"2018";31321;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"kobiety";"2019";27844;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"kobiety";"2020";34992;"osoba";"";
3000000;"WIELKOPOLSKIE";"listopad";"kobiety";"2021";30128;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"ogółem";"2017";58857;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"ogółem";"2018";50867;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"ogółem";"2019";46313;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"ogółem";"2020";60958;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"ogółem";"2021";49850;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"mężczyźni";"2017";23091;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"mężczyźni";"2018";19415;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"mężczyźni";"2019";18327;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"mężczyźni";"2020";25410;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"mężczyźni";"2021";20250;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"kobiety";"2017";35766;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"kobiety";"2018";31452;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"kobiety";"2019";27986;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"kobiety";"2020";35548;"osoba";"";
3000000;"WIELKOPOLSKIE";"grudzień";"kobiety";"2021";29600;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"ogółem";"2017";70248;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"ogółem";"2018";55773;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"ogółem";"2019";49148;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"ogółem";"2020";45080;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"ogółem";"2021";54470;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"mężczyźni";"2017";31868;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"mężczyźni";"2018";23881;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"mężczyźni";"2019";20676;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"mężczyźni";"2020";19244;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"mężczyźni";"2021";24673;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"kobiety";"2017";38380;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"kobiety";"2018";31892;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"kobiety";"2019";28472;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"kobiety";"2020";25836;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"styczeń";"kobiety";"2021";29797;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"ogółem";"2017";69066;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"ogółem";"2018";55040;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"ogółem";"2019";49100;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"ogółem";"2020";44799;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"ogółem";"2021";55030;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"mężczyźni";"2017";31543;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"mężczyźni";"2018";23658;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"mężczyźni";"2019";20800;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"mężczyźni";"2020";19267;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"mężczyźni";"2021";25081;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"kobiety";"2017";37523;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"kobiety";"2018";31382;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"kobiety";"2019";28300;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"kobiety";"2020";25532;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"luty";"kobiety";"2021";29949;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"ogółem";"2017";65343;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"ogółem";"2018";52775;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"ogółem";"2019";47268;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"ogółem";"2020";44572;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"ogółem";"2021";53817;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"mężczyźni";"2017";29616;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"mężczyźni";"2018";22698;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"mężczyźni";"2019";20059;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"mężczyźni";"2020";19321;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"mężczyźni";"2021";24504;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"kobiety";"2017";35727;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"kobiety";"2018";30077;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"kobiety";"2019";27209;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"kobiety";"2020";25251;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"marzec";"kobiety";"2021";29313;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"ogółem";"2017";61173;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"ogółem";"2018";49522;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"ogółem";"2019";44532;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"ogółem";"2020";48284;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"ogółem";"2021";52647;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"mężczyźni";"2017";27346;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"mężczyźni";"2018";21094;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"mężczyźni";"2019";18850;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"mężczyźni";"2020";21221;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"mężczyźni";"2021";23835;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"kobiety";"2017";33827;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"kobiety";"2018";28428;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"kobiety";"2019";25682;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"kobiety";"2020";27063;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"kwiecień";"kobiety";"2021";28812;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"ogółem";"2017";59044;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"ogółem";"2018";47011;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"ogółem";"2019";42758;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"ogółem";"2020";49928;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"ogółem";"2021";50912;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"mężczyźni";"2017";26091;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"mężczyźni";"2018";19657;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"mężczyźni";"2019";17979;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"mężczyźni";"2020";22169;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"mężczyźni";"2021";22989;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"kobiety";"2017";32953;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"kobiety";"2018";27354;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"kobiety";"2019";24779;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"kobiety";"2020";27759;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"maj";"kobiety";"2021";27923;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"czerwiec";"ogółem";"2017";56006;"osoba";"";
